id,label,dir,first_ms,last_ms,frames,text,repr_id
4582,score-ball-3-in-play,4582-score-ball-3-in-play,1341300,1341300,1,,208
4583,score-ball-3-in-play,4583-score-ball-3-in-play,1341383,1341400,2,,13
4584,score-ball-3-in-play,4584-score-ball-3-in-play,1341433,1341450,2,,208
4585,score-ball-3-in-play,4585-score-ball-3-in-play,1341516,1341533,2,,13
4586,score-ball-3-in-play,4586-score-ball-3-in-play,1341566,1341566,1,,2139
4587,score-ball-3-in-play,4587-score-ball-3-in-play,1341583,1341583,1,,208
4588,score-ball-3-in-play,4588-score-ball-3-in-play,1341650,1341650,1,,2196
4589,score-ball-3-in-play,4589-score-ball-3-in-play,1341666,1341666,1,,13
4590,score-ball-3-in-play,4590-score-ball-3-in-play,1341700,1341700,1,,676
4591,score-ball-3-in-play,4591-score-ball-3-in-play,1341716,1341716,1,,208
4592,score-ball-3-in-play,4592-score-ball-3-in-play,1341783,1341783,1,,2200
4593,score-ball-3-in-play,4593-score-ball-3-in-play,1341800,1341800,1,,13
4594,score-ball-3-in-play,4594-score-ball-3-in-play,1341850,1341850,1,,208
4595,score-ball-3-in-play,4595-score-ball-3-in-play,1341933,1341983,2,,577
4596,score-ball-3-in-play,4596-score-ball-3-in-play,1342000,1342000,1,,208
4597,score-ball-3-in-play,4597-score-ball-3-in-play,1342083,1342083,1,,13
4598,score-ball-3-in-play,4598-score-ball-3-in-play,1342133,1342133,1,,208
4599,score-ball-3-in-play,4599-score-ball-3-in-play,1342183,1342183,1,,623
4600,score-ball-3-in-play,4600-score-ball-3-in-play,1342433,1342433,1,1 2 / JUGADOR BOLA,3827
4601,score-ball-3-in-play,4601-score-ball-3-in-play,1342466,1342466,1,,3
4602,score-ball-3-in-play,4602-score-ball-3-in-play,1342483,1342483,1,,590
4603,score-ball-3-in-play,4603-score-ball-3-in-play,1342600,1342600,1,,591
4604,score-ball-3-in-play,4604-score-ball-3-in-play,1342733,1342733,1,,590
4605,score-ball-3-in-play,4605-score-ball-3-in-play,1342850,1342850,1,,591
4606,score-ball-3-in-play,4606-score-ball-3-in-play,1342983,1342983,1,,590
